item_name,hour,day_of_week,is_weekend,is_holiday,freshness,inventory,price,temperature,is_rainy,sales_last_1h,sales_yesterday_same_hour,sales_last_week_same_hour,sales_next_hour
黄瓜,8,0,0,0,0.988,272.83,5.95,19.4,0,10.48,11.74,13.87,2.6
土豆,9,0,0,0,0.998,256.12,4.6,18.0,0,16.1,25.78,9.8,9.5
芒果,9,0,0,0,0.965,286.28,10.5,15.7,0,2.51,7.68,5.27,1.33
苹果,9,0,0,0,0.989,279.5,12.0,20.2,0,6.03,6.55,1.05,5.5
草莓,9,0,0,0,0.957,294.18,40.0,19.0,0,1.78,0.32,1.55,0.64
葡萄,9,0,0,0,0.963,293.63,23.0,16.4,0,1.61,5.98,2.27,0.84
西瓜,9,0,0,0,0.988,284.6,6.0,24.2,0,1.8,19.53,2.51,4.67
西红柿,9,0,0,0,0.981,268.59,9.0,18.9,0,6.94,9.57,6.41,3.97
香蕉,9,0,0,0,0.97,274.82,9.2,20.5,0,9.14,12.62,3.04,4.16
黄瓜,9,0,0,0,0.982,270.23,9.1,16.9,0,11.4,8.46,5.6,5.44
土豆,10,0,0,0,0.996,246.62,4.0,23.1,0,10.09,9.89,7.4,26.79
芒果,10,0,0,0,0.935,284.95,17.25,21.5,0,6.97,0.54,0.75,4.07
苹果,10,0,0,0,0.984,274.0,10.2,22.1,0,4.59,0.75,0.99,7.76
草莓,10,0,0,0,0.917,293.54,40.0,21.7,0,1.51,1.32,0.37,0.87
葡萄,10,0,0,0,0.944,292.79,14.0,19.5,1,1.49,2.53,0.99,2.51
西瓜,10,0,0,0,0.982,279.93,6.9,21.5,0,8.98,11.8,6.72,11.18
西红柿,10,0,0,0,0.973,264.62,9.0,17.4,0,7.65,3.43,3.2,4.98
香蕉,10,0,0,0,0.956,270.66,5.6,19.5,0,4.28,7.66,4.23,4.87
黄瓜,10,0,0,0,0.973,264.79,4.9,22.1,1,2.6,8.74,6.93,6.69
土豆,11,0,0,0,0.995,219.83,3.4,20.1,0,9.5,20.93,22.27,19.87
芒果,11,0,0,0,0.902,280.88,15.0,22.1,0,1.33,0.6,5.2,2.29
苹果,11,0,0,0,0.979,266.24,10.2,19.8,0,5.5,17.3,13.75,2.9
草莓,11,0,0,0,0.867,292.67,40.0,23.3,0,0.64,1.61,0.74,1.34
葡萄,11,0,0,0,0.912,290.28,20.0,25.0,0,0.84,1.41,1.1,1.59
西瓜,11,0,0,0,0.977,268.75,6.9,20.9,0,4.67,21.47,14.15,8.68
西红柿,11,0,0,0,0.961,259.64,10.35,22.5,0,3.97,4.65,3.85,8.2
香蕉,11,0,0,0,0.937,265.79,8.0,22.2,0,4.16,11.49,3.0,10.48
黄瓜,11,0,0,0,0.965,258.1,8.05,19.8,0,5.44,6.37,11.42,12.98
土豆,12,0,0,0,0.994,199.96,3.4,24.2,0,26.79,38.83,33.13,5.92
芒果,12,0,0,0,0.861,278.59,17.25,24.3,0,4.07,1.25,3.96,2.3
苹果,12,0,0,0,0.973,263.34,12.0,21.8,1,7.76,4.08,4.67,3.38
草莓,12,0,0,0,0.838,291.33,40.0,19.8,0,0.87,1.85,0.47,0.77
葡萄,12,0,0,0,0.881,288.69,23.0,24.6,0,2.51,3.67,3.47,1.89
西瓜,12,0,0,0,0.971,260.07,6.0,22.9,0,11.18,2.36,6.29,9.19
西红柿,12,0,0,0,0.949,251.44,7.65,22.6,0,4.98,5.91,8.49,6.28
香蕉,12,0,0,0,0.92,255.31,5.6,20.9,0,4.87,7.28,6.12,4.55
黄瓜,12,0,0,0,0.955,245.12,5.95,23.5,0,6.69,12.69,11.53,4.94
土豆,13,0,0,0,0.993,194.04,5.2,24.8,0,19.87,17.16,10.93,6.52
芒果,13,0,0,0,0.832,276.29,15.0,21.1,0,2.29,3.71,1.72,2.5
苹果,13,0,0,0,0.967,259.96,12.0,25.7,0,2.9,5.58,3.92,2.73
草莓,13,0,0,0,0.767,290.56,40.0,26.8,0,1.34,0.4,0.18,0.27
葡萄,13,0,0,0,0.846,286.8,20.0,25.8,0,1.59,4.02,1.03,1.49
西瓜,13,0,0,0,0.964,250.88,6.0,24.7,0,8.68,13.74,3.66,10.98
西红柿,13,0,0,0,0.936,245.16,9.0,24.5,0,8.2,18.98,5.1,3.19
香蕉,13,0,0,0,0.901,250.76,8.0,22.2,0,10.48,8.38,4.81,4.24
黄瓜,13,0,0,0,0.945,240.18,8.05,23.7,0,12.98,3.03,6.23,3.22
土豆,14,0,0,0,0.992,187.52,4.0,27.2,0,5.92,5.78,8.02,7.94
芒果,14,0,0,0,0.79,273.79,10.5,24.4,0,2.3,1.51,1.12,0.62
苹果,14,0,0,0,0.96,257.23,12.0,25.6,0,3.38,5.66,3.14,1.18
草莓,14,0,0,0,0.698,290.29,40.0,26.5,0,0.77,0.58,0.35,0.41
葡萄,14,0,0,0,0.817,285.31,17.0,23.7,0,1.89,1.25,1.71,0.83
西瓜,14,0,0,0,0.957,239.9,5.1,25.8,0,9.19,11.94,4.38,23.09
西红柿,14,0,0,0,0.921,241.97,9.0,26.5,0,6.28,7.49,4.37,1.05
香蕉,14,0,0,0,0.88,246.52,5.6,23.3,0,4.55,3.66,4.01,3.59
黄瓜,14,0,0,0,0.934,236.96,7.0,25.0,1,4.94,2.94,5.35,3.35
土豆,15,0,0,0,0.99,179.58,4.0,26.7,0,6.52,7.68,14.41,45.55
芒果,15,0,0,0,0.743,273.17,19.5,25.8,0,2.5,1.31,0.68,4.45
苹果,15,0,0,0,0.954,256.05,15.6,23.4,0,2.73,2.14,2.77,12.52
草莓,15,0,0,0,0.638,289.88,34.0,25.0,0,0.27,0.7,0.34,1.27
葡萄,15,0,0,0,0.798,284.48,20.0,19.7,0,1.49,1.25,0.93,0.74
西瓜,15,0,0,0,0.949,216.81,4.2,26.9,0,10.98,9.98,10.23,13.86
西红柿,15,0,0,0,0.909,240.92,11.7,23.2,1,3.19,7.28,4.66,7.77
香蕉,15,0,0,0,0.856,242.93,6.8,24.8,0,4.24,4.17,2.68,3.1
黄瓜,15,0,0,0,0.924,233.61,7.0,25.0,0,3.22,6.38,4.24,8.2
土豆,16,0,0,0,0.989,134.03,2.8,24.0,0,7.94,36.84,57.09,74.65
芒果,16,0,0,0,0.712,268.72,15.0,21.7,0,0.62,3.71,0.53,2.83
苹果,16,0,0,0,0.948,243.53,10.2,23.3,0,1.18,5.73,5.69,11.83
草莓,16,0,0,0,0.596,288.61,24.0,22.1,0,0.41,1.22,1.35,1.98
葡萄,16,0,0,0,0.778,283.74,23.0,20.0,1,0.83,3.25,1.9,0.53
西瓜,16,0,0,0,0.943,202.95,4.2,22.8,1,23.09,8.88,6.42,33.35
西红柿,16,0,0,0,0.899,233.15,9.0,19.8,0,1.05,31.37,21.81,17.03
香蕉,16,0,0,0,0.83,239.83,10.4,25.9,0,3.59,13.93,6.92,10.98
黄瓜,16,0,0,0,0.914,225.41,8.05,23.2,0,3.35,7.77,12.7,13.19
土豆,17,0,0,0,0.988,59.38,2.8,22.2,0,45.55,63.94,16.59,29.23
芒果,17,0,0,0,0.672,265.89,17.25,24.1,0,4.45,5.93,2.08,3.69
苹果,17,0,0,0,0.942,231.7,12.0,24.7,0,12.52,10.45,18.92,7.57
草莓,17,0,0,0,0.558,286.63,24.0,21.2,0,1.27,0.27,0.47,0.57
葡萄,17,0,0,0,0.75,283.21,26.0,23.2,1,0.74,3.11,0.96,3.89
西瓜,17,0,0,0,0.937,169.6,6.0,24.4,0,13.86,38.02,57.02,8.85
西红柿,17,0,0,0,0.888,216.12,9.0,21.5,0,7.77,8.62,14.43,26.63
香蕉,17,0,0,0,0.813,228.85,6.8,20.7,0,3.1,22.54,1.94,3.53
黄瓜,17,0,0,0,0.903,212.22,7.0,25.4,0,8.2,29.65,12.94,12.18
土豆,18,0,0,0,0.987,30.15,3.4,25.2,0,74.65,5.53,30.61,30.15
芒果,18,0,0,0,0.647,262.2,15.0,20.0,0,2.83,2.73,2.04,5.69
苹果,18,0,0,0,0.937,224.13,12.0,18.6,0,11.83,7.28,9.32,11.82
草莓,18,0,0,0,0.524,286.06,24.0,20.7,1,1.98,0.63,1.35,1.73
葡萄,18,0,0,0,0.722,279.32,20.0,22.8,0,0.53,2.71,4.03,4.11
西瓜,18,0,0,0,0.933,160.75,4.2,16.1,0,33.35,62.78,5.3,4.79
西红柿,18,0,0,0,0.878,189.49,6.3,20.2,0,17.03,20.84,13.09,11.68
香蕉,18,0,0,0,0.799,225.32,8.0,19.8,1,10.98,2.6,4.17,6.63
黄瓜,18,0,0,0,0.896,200.04,8.05,17.7,0,13.19,20.24,14.03,30.77
土豆,19,0,0,0,0.986,0.0,4.0,16.0,1,29.23,0.0,0.0,0.0
芒果,19,0,0,0,0.631,256.51,10.5,17.4,0,3.69,2.03,3.18,1.87
苹果,19,0,0,0,0.933,212.31,12.0,16.2,0,7.57,7.0,13.37,9.18
草莓,19,0,0,0,0.517,284.33,24.0,16.2,0,0.57,1.76,2.03,0.97
葡萄,19,0,0,0,0.708,275.21,17.0,17.9,0,3.89,6.13,1.35,4.53
西瓜,19,0,0,0,0.93,155.96,6.0,15.4,0,8.85,46.22,40.1,7.17
西红柿,19,0,0,0,0.868,177.81,9.0,18.8,0,26.63,16.35,21.5,17.19
香蕉,19,0,0,0,0.785,218.69,9.2,19.6,0,3.53,14.23,9.8,20.48
黄瓜,19,0,0,0,0.886,169.27,4.9,24.2,0,12.18,20.32,14.57,22.64
土豆,20,0,0,0,0.985,0.0,2.4,14.5,0,30.15,0.0,0.0,0.0
芒果,20,0,0,0,0.619,254.64,9.0,16.5,1,5.69,2.3,4.39,1.67
苹果,20,0,0,0,0.93,203.13,7.2,15.2,0,11.82,18.65,16.93,6.0
草莓,20,0,0,0,0.511,283.36,24.0,14.8,0,1.73,2.0,1.52,0.33
葡萄,20,0,0,0,0.693,270.68,12.0,17.8,0,4.11,7.02,4.85,1.31
西瓜,20,0,0,0,0.926,148.79,3.6,16.4,0,4.79,8.68,16.42,2.64
西红柿,20,0,0,0,0.86,160.62,5.4,18.5,0,11.68,12.61,17.62,5.43
香蕉,20,0,0,0,0.777,198.21,4.8,16.1,0,6.63,17.27,11.63,4.36
黄瓜,20,0,0,0,0.88,146.63,4.2,17.4,0,30.77,32.33,16.36,7.27
土豆,21,0,0,0,0.985,0.0,2.4,11.3,0,0.0,0.0,0.0,0.0
芒果,21,0,0,0,0.614,252.97,9.0,12.2,0,1.87,1.83,1.73,0.0
苹果,21,0,0,0,0.926,197.13,7.2,16.4,0,9.18,6.39,6.72,0.0
草莓,21,0,0,0,0.505,283.03,24.0,14.1,0,0.97,0.67,0.38,0.0
葡萄,21,0,0,0,0.686,269.37,12.0,15.1,0,4.53,1.89,1.42,0.0
西瓜,21,0,0,0,0.923,146.15,3.6,14.6,0,7.17,3.25,2.35,0.0
西红柿,21,0,0,0,0.852,155.19,5.4,16.6,0,17.19,8.25,5.87,0.17
香蕉,21,0,0,0,0.771,193.85,4.8,15.3,0,20.48,6.57,3.67,0.0
黄瓜,21,0,0,0,0.875,139.36,4.2,14.0,0,22.64,9.7,8.25,0.31
土豆,22,0,0,0,0.984,0.0,2.4,16.2,1,0.0,0.0,0.0,0.0
芒果,22,0,0,0,0.609,252.97,9.0,11.5,1,1.67,0.04,0.0,0.0
苹果,22,0,0,0,0.922,197.13,7.2,14.1,0,6.0,0.11,0.22,0.0
草莓,22,0,0,0,0.499,283.03,24.0,12.9,1,0.33,0.0,0.0,0.0
葡萄,22,0,0,0,0.682,269.37,12.0,9.4,0,1.31,0.0,0.0,0.13
西瓜,22,0,0,0,0.921,146.15,3.6,12.8,1,2.64,0.0,0.0,0.0
西红柿,22,0,0,0,0.848,155.02,5.4,12.2,0,5.43,0.0,0.0,0.0
香蕉,22,0,0,0,0.768,193.85,4.8,12.4,0,4.36,0.0,0.0,0.06
黄瓜,22,0,0,0,0.871,139.05,4.2,11.8,0,7.27,0.0,0.0,0.0
土豆,23,0,0,0,0.983,0.0,2.4,14.2,0,0.0,0.0,0.0,0.0
芒果,23,0,0,0,0.604,252.97,9.0,9.8,0,0.0,0.0,0.0,0.0
苹果,23,0,0,0,0.92,197.13,7.2,11.4,0,0.0,0.0,0.0,0.06
草莓,23,0,0,0,0.493,283.03,24.0,10.7,0,0.0,0.0,0.0,0.0
葡萄,23,0,0,0,0.678,269.24,12.0,12.5,0,0.0,0.0,0.0,0.0
西瓜,23,0,0,0,0.92,146.15,3.6,7.8,0,0.0,0.0,0.0,0.0
西红柿,23,0,0,0,0.844,155.02,5.4,12.0,0,0.17,0.0,0.0,0.0
香蕉,23,0,0,0,0.765,193.79,4.8,8.1,0,0.0,0.0,0.0,0.0
黄瓜,23,0,0,0,0.868,139.05,4.2,9.7,0,0.31,0.0,0.0,0.0
土豆,0,1,0,0,0.983,0.0,4.6,9.2,0,0.0,0.0,0.0,0.0
芒果,0,1,0,0,0.599,252.97,9.0,13.6,0,0.0,0.0,0.0,0.0
苹果,0,1,0,0,0.918,197.07,8.4,9.5,0,0.0,0.1,0.0,0.0
草莓,0,1,0,0,0.487,283.03,24.0,8.6,0,0.0,0.07,0.0,0.0
葡萄,0,1,0,0,0.674,269.24,20.0,8.9,0,0.13,0.0,0.0,0.11
西瓜,0,1,0,0,0.918,146.15,6.0,11.5,0,0.0,0.0,0.04,0.0
西红柿,0,1,0,0,0.842,155.02,9.0,9.0,0,0.0,0.0,0.0,0.0
香蕉,0,1,0,0,0.762,193.79,10.4,6.2,0,0.06,0.0,0.0,0.14
黄瓜,0,1,0,0,0.866,139.05,7.0,10.0,0,0.0,0.0,0.0,0.0
土豆,1,1,0,0,0.982,0.0,4.0,10.1,1,0.0,0.0,0.0,0.0
芒果,1,1,0,0,0.594,252.97,9.0,7.1,0,0.0,0.0,0.0,0.0
苹果,1,1,0,0,0.917,197.07,15.6,8.1,0,0.06,0.0,0.0,0.0
草莓,1,1,0,0,0.481,283.03,24.0,9.4,0,0.0,0.02,0.0,0.0
葡萄,1,1,0,0,0.67,269.13,14.0,8.9,0,0.0,0.0,0.0,0.0
西瓜,1,1,0,0,0.917,146.15,6.0,10.0,0,0.0,0.05,0.0,0.0
西红柿,1,1,0,0,0.839,155.02,9.0,10.7,0,0.0,0.0,0.0,0.13
香蕉,1,1,0,0,0.759,193.65,8.0,12.4,0,0.0,0.0,0.0,0.0
黄瓜,1,1,0,0,0.864,139.05,5.95,7.4,0,0.0,0.0,0.02,0.0
土豆,2,1,0,0,0.982,0.0,4.0,10.4,0,0.0,0.0,0.0,0.0
芒果,2,1,0,0,0.589,252.97,9.0,8.9,0,0.0,0.13,0.0,0.0
苹果,2,1,0,0,0.916,197.07,15.6,6.9,0,0.0,0.0,0.0,0.19
草莓,2,1,0,0,0.475,283.03,24.0,8.6,0,0.0,0.0,0.0,0.0
葡萄,2,1,0,0,0.666,269.13,20.0,8.2,0,0.11,0.0,0.0,0.0
西瓜,2,1,0,0,0.915,146.15,4.2,11.4,0,0.0,0.0,0.0,0.0
西红柿,2,1,0,0,0.837,154.89,7.65,9.0,0,0.0,0.0,0.0,0.0
香蕉,2,1,0,0,0.756,193.65,6.8,12.5,0,0.14,0.01,0.0,0.0
黄瓜,2,1,0,0,0.862,139.05,9.1,7.3,0,0.0,0.0,0.0,0.0
土豆,3,1,0,0,0.981,0.0,2.8,10.1,1,0.0,0.0,0.0,0.0
芒果,3,1,0,0,0.584,252.97,9.0,7.5,0,0.0,0.0,0.0,0.0
苹果,3,1,0,0,0.915,196.88,10.2,4.3,0,0.0,0.0,0.06,0.0
草莓,3,1,0,0,0.469,283.03,24.0,7.2,1,0.0,0.0,0.0,0.0
葡萄,3,1,0,0,0.662,269.13,17.0,11.5,0,0.0,0.0,0.0,0.0
西瓜,3,1,0,0,0.914,146.15,6.0,8.4,0,0.0,0.0,0.0,0.0
西红柿,3,1,0,0,0.834,154.89,7.65,10.6,1,0.13,0.0,0.0,0.0
香蕉,3,1,0,0,0.753,193.65,8.0,9.2,1,0.0,0.0,0.0,0.0
黄瓜,3,1,0,0,0.86,139.05,7.0,9.8,0,0.0,0.0,0.0,0.0
土豆,4,1,0,0,0.981,0.0,2.8,7.4,0,0.0,0.0,0.0,0.0
芒果,4,1,0,0,0.579,252.97,9.0,6.6,1,0.0,0.0,0.0,0.08
苹果,4,1,0,0,0.912,196.88,12.0,11.7,0,0.19,0.0,0.0,0.0
草莓,4,1,0,0,0.463,283.03,24.0,8.2,0,0.0,0.0,0.0,0.0
葡萄,4,1,0,0,0.658,269.13,17.0,9.1,0,0.0,0.0,0.0,0.0
西瓜,4,1,0,0,0.911,146.15,6.0,13.9,1,0.0,0.0,0.0,0.0
西红柿,4,1,0,0,0.831,154.89,11.7,10.6,1,0.0,0.0,0.0,0.0
香蕉,4,1,0,0,0.75,193.65,5.6,9.0,0,0.0,0.0,0.0,0.0
黄瓜,4,1,0,0,0.856,139.05,7.0,12.5,0,0.0,0.0,0.0,0.09
土豆,5,1,0,0,0.98,0.0,4.0,7.8,0,0.0,0.0,0.0,9.07
芒果,5,1,0,0,0.574,252.89,9.0,9.8,0,0.0,0.0,0.0,2.51
苹果,5,1,0,0,0.911,196.88,12.0,7.6,0,0.0,0.0,0.0,3.01
草莓,5,1,0,0,0.457,283.03,24.0,13.0,0,0.0,0.0,0.0,0.54
葡萄,5,1,0,0,0.654,269.13,17.0,11.4,0,0.0,0.0,0.0,1.35
西瓜,5,1,0,0,0.909,146.15,6.0,11.9,0,0.0,0.0,0.0,2.21
西红柿,5,1,0,0,0.827,154.89,7.65,11.8,0,0.0,0.13,0.0,5.22
香蕉,5,1,0,0,0.747,193.65,8.0,13.7,0,0.0,0.0,0.0,7.63
黄瓜,5,1,0,0,0.85,138.96,5.95,15.3,0,0.0,0.0,0.0,7.11
土豆,6,1,0,0,1.0,290.93,3.4,10.7,0,0.0,3.43,9.68,17.77
芒果,6,1,0,0,1.0,297.49,12.75,12.0,0,0.08,0.53,1.28,4.93
苹果,6,1,0,0,1.0,296.99,12.0,13.2,0,0.0,2.64,5.29,14.88
草莓,6,1,0,0,1.0,299.46,46.0,15.8,0,0.0,1.04,0.18,2.55
葡萄,6,1,0,0,1.0,298.65,20.0,12.1,0,0.0,0.98,0.82,0.93
西瓜,6,1,0,0,1.0,297.79,4.2,14.0,0,0.0,1.8,1.83,5.17
西红柿,6,1,0,0,1.0,294.78,9.0,15.1,0,0.0,4.62,4.66,11.52
香蕉,6,1,0,0,1.0,292.37,5.6,12.2,0,0.0,3.37,3.07,5.63
黄瓜,6,1,0,0,1.0,292.89,4.9,14.1,0,0.09,5.29,3.28,23.64
土豆,7,1,0,0,0.999,273.16,4.0,13.1,1,9.07,14.26,38.89,25.57
芒果,7,1,0,0,0.994,292.56,15.0,15.0,0,2.51,3.71,4.68,1.63
苹果,7,1,0,0,0.996,282.11,8.4,17.4,0,3.01,7.24,7.35,3.22
草莓,7,1,0,0,0.994,296.91,34.0,14.3,0,0.54,1.49,1.6,1.67
葡萄,7,1,0,0,0.99,297.72,26.0,16.0,0,1.35,2.29,4.12,3.33
西瓜,7,1,0,0,0.998,292.62,5.1,12.1,0,2.21,2.82,3.27,3.66
西红柿,7,1,0,0,0.994,283.26,9.0,15.2,0,5.22,12.2,8.62,9.17
香蕉,7,1,0,0,0.995,286.74,9.2,14.6,0,7.63,8.39,3.28,9.77
黄瓜,7,1,0,0,0.994,269.25,4.9,17.0,0,7.11,10.48,4.79,14.92
土豆,8,1,0,0,0.999,247.59,4.0,14.6,0,17.77,16.1,36.46,23.79
芒果,8,1,0,0,0.979,290.93,19.5,17.2,0,4.93,2.51,2.71,3.58
苹果,8,1,0,0,0.992,278.89,15.6,17.5,0,14.88,6.03,6.27,6.12
草莓,8,1,0,0,0.988,295.24,40.0,14.1,0,2.55,1.78,2.73,0.89
葡萄,8,1,0,0,0.982,294.39,20.0,15.1,0,0.93,1.61,5.71,0.93
西瓜,8,1,0,0,0.996,288.96,6.0,13.0,0,5.17,1.8,3.34,4.56
西红柿,8,1,0,0,0.985,274.09,9.0,18.6,1,11.52,6.94,6.77,2.54
香蕉,8,1,0,0,0.986,276.97,8.0,17.1,0,5.63,9.14,8.2,1.64
黄瓜,8,1,0,0,0.987,254.33,5.95,16.5,0,23.64,11.4,4.12,7.06
土豆,9,1,0,0,0.998,223.8,2.8,20.8,0,25.57,10.09,5.51,6.84
芒果,9,1,0,0,0.955,287.35,15.0,19.8,0,1.63,6.97,3.37,1.36
苹果,9,1,0,0,0.988,272.77,12.0,16.2,0,3.22,4.59,2.28,3.36
草莓,9,1,0,0,0.966,294.35,40.0,18.7,0,1.67,1.51,0.37,0.54
葡萄,9,1,0,0,0.969,293.46,20.0,17.4,1,3.33,1.49,1.63,0.79
西瓜,9,1,0,0,0.993,284.4,4.2,14.0,0,3.66,8.98,3.85,9.13
西红柿,9,1,0,0,0.974,271.55,11.7,21.3,0,9.17,7.65,9.53,8.18
香蕉,9,1,0,0,0.975,275.33,10.4,17.7,0,9.77,4.28,4.12,1.4
黄瓜,9,1,0,0,0.98,247.27,7.0,18.2,0,14.92,2.6,2.51,5.24
土豆,10,1,0,0,0.997,216.96,4.6,20.7,0,23.79,9.5,14.86,13.77
芒果,10,1,0,0,0.926,285.99,15.0,21.0,0,3.58,1.33,0.59,4.95
苹果,10,1,0,0,0.982,269.41,10.2,20.6,0,6.12,5.5,2.57,6.58
草莓,10,1,0,0,0.933,293.81,46.0,20.4,0,0.89,0.64,1.22,1.35
葡萄,10,1,0,0,0.952,292.67,23.0,18.9,0,0.93,0.84,0.95,1.68
西瓜,10,1,0,0,0.988,275.27,6.0,20.8,0,4.56,4.67,5.72,52.78
西红柿,10,1,0,0,0.966,263.37,6.3,17.5,0,2.54,3.97,3.24,6.71
香蕉,10,1,0,0,0.957,273.93,10.4,21.5,0,1.64,4.16,3.55,7.67
黄瓜,10,1,0,0,0.971,242.03,7.0,22.7,0,7.06,5.44,7.24,6.72
土豆,11,1,0,0,0.995,203.19,4.6,25.0,0,6.84,26.79,19.35,22.58
芒果,11,1,0,0,0.904,281.04,12.75,19.3,0,1.36,4.07,1.3,2.81
苹果,11,1,0,0,0.977,262.83,12.0,22.3,0,3.36,7.76,8.88,4.33
草莓,11,1,0,0,0.861,292.46,40.0,27.0,0,0.54,0.87,0.84,0.53
葡萄,11,1,0,0,0.932,290.99,14.0,19.9,1,0.79,2.51,1.9,4.31
西瓜,11,1,0,0,0.98,222.49,4.2,26.1,0,9.13,11.18,9.82,6.61
西红柿,11,1,0,0,0.953,256.66,9.0,23.4,0,8.18,4.98,2.27,7.43
香蕉,11,1,0,0,0.943,266.26,8.0,19.4,0,1.4,4.87,5.27,9.1
黄瓜,11,1,0,0,0.962,235.31,8.05,21.6,0,5.24,6.69,5.3,12.98
土豆,12,1,0,0,0.994,180.61,3.4,26.4,1,13.77,19.87,31.02,10.86
芒果,12,1,0,0,0.878,278.23,15.0,20.2,0,4.95,2.29,3.54,3.68
苹果,12,1,0,0,0.97,258.5,12.0,25.7,0,6.58,2.9,7.84,5.43
草莓,12,1,0,0,0.801,291.93,34.0,25.1,1,1.35,1.34,0.77,0.18
葡萄,12,1,0,0,0.9,286.68,14.0,24.8,0,1.68,1.59,2.05,2.2
西瓜,12,1,0,0,0.973,215.88,6.9,26.3,1,52.78,8.68,13.95,26.33
西红柿,12,1,0,0,0.94,249.23,9.0,24.3,0,6.71,8.2,8.7,8.25
香蕉,12,1,0,0,0.914,257.16,5.6,27.4,0,7.67,10.48,1.92,2.16
黄瓜,12,1,0,0,0.952,222.33,4.9,23.9,0,6.72,12.98,3.22,4.57
土豆,13,1,0,0,0.993,169.75,4.0,26.2,1,22.58,5.92,19.03,7.73
芒果,13,1,0,0,0.826,274.55,12.75,27.1,0,2.81,2.3,4.01,1.73
苹果,13,1,0,0,0.963,253.07,12.0,25.4,0,4.33,3.38,3.71,4.92
草莓,13,1,0,0,0.734,291.75,46.0,26.2,1,0.53,0.77,1.53,0.3
葡萄,13,1,0,0,0.866,284.48,17.0,25.3,0,4.31,1.89,3.4,1.13
西瓜,13,1,0,0,0.965,189.55,6.0,27.3,0,6.61,9.19,3.69,7.69
西红柿,13,1,0,0,0.924,240.98,7.65,27.6,0,7.43,6.28,4.89,4.7
香蕉,13,1,0,0,0.896,255.0,10.4,21.9,0,9.1,4.55,2.05,3.26
黄瓜,13,1,0,0,0.941,217.76,8.05,25.1,0,12.98,4.94,6.1,1.38
土豆,14,1,0,0,0.991,162.02,4.0,23.2,1,10.86,6.52,3.48,3.89
芒果,14,1,0,0,0.776,272.82,15.0,26.8,0,3.68,2.5,1.02,1.04
苹果,14,1,0,0,0.958,248.15,8.4,22.3,0,5.43,2.73,0.75,3.39
草莓,14,1,0,0,0.674,291.45,40.0,25.0,0,0.18,0.27,0.18,0.2
葡萄,14,1,0,0,0.839,283.35,20.0,22.8,0,2.2,1.49,1.29,0.82
西瓜,14,1,0,0,0.959,181.86,6.0,22.6,0,26.33,10.98,8.78,7.97
西红柿,14,1,0,0,0.909,236.28,7.65,26.5,0,8.25,3.19,3.14,2.9
香蕉,14,1,0,0,0.882,251.74,8.0,19.2,0,2.16,4.24,0.9,0.9
黄瓜,14,1,0,0,0.931,216.38,9.1,25.2,0,4.57,3.22,6.74,1.91
土豆,15,1,0,0,0.99,158.13,5.2,24.4,0,7.73,7.94,5.97,10.96
芒果,15,1,0,0,0.734,271.78,17.25,24.4,0,1.73,0.62,1.58,2.68
苹果,15,1,0,0,0.952,244.76,10.2,21.6,0,4.92,1.18,3.21,8.29
草莓,15,1,0,0,0.605,291.25,46.0,26.5,0,0.3,0.41,0.48,1.2
葡萄,15,1,0,0,0.808,282.53,20.0,24.5,0,1.13,0.83,1.48,6.16
西瓜,15,1,0,0,0.954,173.89,6.0,20.7,0,7.69,23.09,15.58,52.36
西红柿,15,1,0,0,0.897,233.38,9.0,22.8,0,4.7,1.05,1.66,3.75
香蕉,15,1,0,0,0.856,250.84,10.4,26.1,1,3.26,3.59,2.86,10.49
黄瓜,15,1,0,0,0.922,214.47,9.1,21.0,0,1.38,3.35,3.43,14.02
土豆,16,1,0,0,0.989,147.17,4.6,26.4,0,3.89,45.55,17.27,43.29
芒果,16,1,0,0,0.691,269.1,15.0,24.9,0,1.04,4.45,3.25,3.87
苹果,16,1,0,0,0.947,236.47,12.0,22.1,0,3.39,12.52,11.39,17.79
草莓,16,1,0,0,0.569,290.05,24.0,21.0,0,0.2,1.27,0.36,0.57
葡萄,16,1,0,0,0.774,276.37,14.0,25.5,0,0.82,0.74,2.27,2.35
西瓜,16,1,0,0,0.948,121.53,4.2,21.4,0,7.97,13.86,7.37,34.19
西红柿,16,1,0,0,0.883,229.63,11.7,25.4,0,2.9,7.77,7.1,12.75
香蕉,16,1,0,0,0.829,240.35,6.8,26.5,0,0.9,3.1,5.11,11.94
黄瓜,16,1,0,0,0.913,200.45,7.0,21.6,0,1.91,8.2,11.89,18.43
土豆,17,1,0,0,0.988,103.88,3.4,19.6,1,10.96,74.65,20.8,16.83
芒果,17,1,0,0,0.653,265.23,15.0,23.6,0,2.68,2.83,4.48,3.64
苹果,17,1,0,0,0.942,218.68,10.2,19.4,0,8.29,11.83,10.08,9.51
草莓,17,1,0,0,0.54,289.48,24.0,19.7,1,1.2,1.98,1.19,1.34
葡萄,17,1,0,0,0.753,274.02,23.0,20.6,0,6.16,0.53,3.72,1.28
西瓜,17,1,0,0,0.944,87.34,6.0,19.5,0,52.36,33.35,27.62,5.43
西红柿,17,1,0,0,0.871,216.88,10.35,22.5,0,3.75,17.03,13.66,12.74
香蕉,17,1,0,0,0.812,228.41,8.0,20.9,0,10.49,10.98,4.03,4.48
黄瓜,17,1,0,0,0.906,182.02,7.0,19.5,0,14.02,13.19,29.96,11.47
